A2,1,2,True,0.09392309188842773
A2,2,2,True,0.07277393341064453
A2,3,2,False,0.0272519588470459
A2,4,2,True,0.050878047943115234
A2,5,2,True,0.07306718826293945
A2,6,2,True,0.027444124221801758
A2,7,2,True,0.023235797882080078
A2,8,2,True,0.024081945419311523
A2,9,2,True,0.023144960403442383
A2,10,2,True,0.028174161911010742
A2,11,2,True,0.033622026443481445
A2,12,2,True,0.02328181266784668
A2,13,2,False,0.007039070129394531
A2,14,2,True,0.02191329002380371
A2,15,2,True,0.029532194137573242
A2,16,2,True,0.03276801109313965
A2,17,2,True,0.028164148330688477
A2,18,2,True,0.0522160530090332
A2,19,2,True,0.034063100814819336
A2,20,2,True,0.023292064666748047
A2,21,2,True,0.023480892181396484
A2,22,2,True,0.02672576904296875
A2,23,2,True,0.03128695487976074
A2,24,2,True,0.02459096908569336
A2,25,2,True,0.0275418758392334
A2,26,2,False,0.03441786766052246
A2,27,2,False,0.003915071487426758
A2,28,2,False,0.06712007522583008
A2,29,2,True,0.022541046142578125
A2,30,3,True,0.02938103675842285
A2,31,3,True,0.025804996490478516
A2,32,3,True,0.0352177619934082
A2,33,3,True,0.023474931716918945
A2,34,3,True,0.023561954498291016
A2,35,3,True,0.06691527366638184
A2,36,3,True,0.025700092315673828
A2,37,3,False,0.02226090431213379
A2,38,3,False,0.0005278587341308594
A2,39,3,True,0.0298922061920166
A2,40,3,True,0.02376389503479004
A2,41,3,False,0.0043392181396484375
A2,42,3,True,0.030271053314208984
A2,43,3,True,0.02434086799621582
A2,44,3,False,0.005586862564086914
A2,45,3,False,0.008162975311279297
A2,46,3,True,0.027500152587890625
A2,47,3,True,0.02362799644470215
A2,48,3,True,0.022748947143554688
A2,49,3,True,0.02288985252380371
A2,50,3,True,0.02403092384338379
A2,51,3,False,0.006247282028198242
A2,52,3,True,0.02435302734375
A2,53,3,True,0.033892154693603516
A2,54,3,True,0.03985404968261719
A2,55,3,True,0.025728940963745117
A2,56,3,True,0.026254892349243164
A2,57,3,False,0.015168905258178711
A2,58,3,True,0.022642850875854492
A2,59,4,True,0.024443864822387695
A2,60,4,True,0.023846149444580078
A2,61,4,False,0.01772785186767578
A2,62,4,False,0.002568960189819336
A2,63,4,False,0.015984058380126953
A2,64,4,True,0.032601118087768555
A2,65,4,False,0.012408971786499023
A2,66,4,False,0.003047943115234375
A2,67,4,True,0.02747321128845215
A2,68,4,False,0.0022389888763427734
A2,69,4,True,0.0315556526184082
A2,70,4,True,0.024532079696655273
A2,71,4,True,0.02429509162902832
A2,72,4,False,0.0224759578704834
A2,73,4,True,0.023793935775756836
A2,74,4,False,0.00887298583984375
A2,75,4,True,0.02263021469116211
A2,76,4,False,0.018651247024536133
A2,77,4,True,0.02615189552307129
A2,78,4,False,0.010493040084838867
A2,79,4,False,0.02404189109802246
A2,80,4,False,0.006963014602661133
A2,81,4,False,0.015661239624023438
A2,82,4,True,0.02440667152404785
A2,83,4,True,0.0689089298248291
A2,84,4,False,0.00024771690368652344
A2,85,4,False,0.004908084869384766
A2,86,4,True,0.022796154022216797
A2,87,4,True,0.0584409236907959
A2,88,5,True,0.028640031814575195
A2,89,5,True,0.02823925018310547
A2,90,5,True,0.02928328514099121
A2,91,5,False,0.0018191337585449219
A2,92,5,False,0.0028939247131347656
A2,93,5,True,0.024791955947875977
A2,94,5,False,0.01690387725830078
A2,95,5,True,0.041516780853271484
A2,96,5,False,0.019853830337524414
A2,97,5,True,0.036968231201171875
A2,98,5,False,0.0029718875885009766
A2,99,5,True,0.028388023376464844
A2,100,5,False,0.006810188293457031
A2,101,5,False,0.011844873428344727
A2,102,5,False,0.0025649070739746094
A2,103,5,True,0.026151180267333984
A2,104,5,False,0.009034872055053711
A2,105,5,True,0.024119138717651367
A2,106,5,False,0.0024688243865966797
A2,107,5,False,0.0002880096435546875
A2,108,5,False,0.008172988891601562
A2,109,5,False,0.01864027976989746
A2,110,5,False,0.04053092002868652
A2,111,5,False,0.025831222534179688
A2,112,5,True,0.03302597999572754
A2,113,5,True,0.023211956024169922
A2,114,5,True,0.028752803802490234
A2,115,5,True,0.02572917938232422
