A2,1,18,True,87.7779631614685
A2,2,18,False,9.859645128250122
A2,3,18,True,19.067176818847656
A2,4,18,True,25.500518083572388
A2,5,18,True,20.82357382774353
A2,6,18,True,19.701374292373657
A2,7,18,True,22.69585919380188
A2,8,18,True,25.486778020858765
A2,9,18,True,27.367156982421875
A2,10,18,True,27.422919034957886
A2,11,18,False,22.600831031799316
A2,12,18,True,18.80074906349182
A2,13,18,True,24.099268198013306
A2,14,18,False,13.813146829605103
A2,15,18,True,313.2793490886688
A2,16,18,False,16.340684175491333
A2,17,18,True,20.05548596382141
A2,18,18,False,4.824828147888184
A2,19,18,True,17.99172616004944
A2,20,18,True,12.77696704864502
A2,21,18,False,10.893458843231201
A2,22,18,False,4.234539985656738
A2,23,18,False,5.940219879150391
A2,24,18,False,7.587961912155151
